waist,shoulder,elbow,wrist_angle,wrist_rotate
3.03031,3.52026,4.09929,1.91065,3.21922
3.0257,3.52026,4.09929,1.91065,3.21922
3.0211,3.52026,4.09929,1.91065,3.21922
3.01649,3.52026,4.09929,1.91065,3.21922
3.01188,3.52026,4.09929,1.91065,3.21922
3.00727,3.52026,4.09929,1.91065,3.21922
3.00113,3.51872,4.09929,1.91065,3.21922
2.99652,3.51872,4.10083,1.91065,3.21922
2.99038,3.52026,4.10083,1.91065,3.21922
2.98577,3.51872,4.10083,1.91065,3.21922
2.98116,3.51872,4.10236,1.90911,3.21922
2.97655,3.51872,4.1039,1.90911,3.21922
2.97195,3.51872,4.1039,1.90758,3.21922
2.96734,3.52026,4.10543,1.90604,3.21922
2.96273,3.51872,4.10543,1.9045,3.21922
2.95812,3.51872,4.10697,1.90297,3.21922
2.95352,3.51872,4.10851,1.90143,3.21922
2.94891,3.51872,4.10851,1.90143,3.21922
2.9443,3.52026,4.10851,1.90143,3.21922
2.93969,3.52026,4.11004,1.90143,3.21922
2.93355,3.51872,4.11004,1.8999,3.21922
2.92894,3.51872,4.11004,1.8999,3.21922
2.9228,3.52026,4.11158,1.89836,3.21922
2.91819,3.51872,4.11158,1.89836,3.21922
2.91358,3.52026,4.11311,1.89682,3.21922
2.91051,3.52026,4.11311,1.89682,3.21922
2.9059,3.51872,4.11311,1.89682,3.21922
2.90283,3.52026,4.11465,1.89682,3.21922
2.89976,3.51872,4.11465,1.89682,3.21922
2.89515,3.51872,4.11465,1.89682,3.21922
2.89362,3.51872,4.11465,1.89682,3.21922
2.89054,3.52026,4.11465,1.89682,3.21922
2.88747,3.52026,4.11618,1.89682,3.21922
2.8844,3.51872,4.11465,1.89682,3.21922
2.88287,3.51872,4.11465,1.89682,3.21922
2.87979,3.51872,4.11465,1.89682,3.21922
2.87672,3.51872,4.11465,1.89682,3.21922
2.87519,3.51872,4.11465,1.89529,3.21922
2.87365,3.51872,4.11465,1.89529,3.21922
2.87058,3.51872,4.11618,1.89682,3.21922
2.87058,3.52026,4.11465,1.89682,3.21922
2.86904,3.51872,4.11618,1.89682,3.21922
2.86751,3.51872,4.11618,1.89529,3.21922
2.86751,3.51872,4.11465,1.89682,3.21922
2.86751,3.51872,4.11465,1.89529,3.21922
2.86751,3.52026,4.11465,1.89682,3.21922
2.86751,3.52026,4.11465,1.89529,3.21922
2.86597,3.51872,4.11465,1.89682,3.21922
2.86597,3.51872,4.11465,1.89682,3.21922
2.86597,3.51872,4.11465,1.89529,3.21922
2.86597,3.52026,4.11465,1.89529,3.21922
2.86597,3.51872,4.11465,1.89529,3.21922
2.86751,3.51872,4.11311,1.89682,3.21922
2.86751,3.51872,4.11311,1.89529,3.21922
