waist,shoulder,elbow,wrist_angle,wrist_rotate
3.24073,3.13936,3.13782,2.99038,4.43719
3.24073,3.14089,3.13782,2.99038,4.40647
3.24073,3.14089,3.13629,2.98884,4.37268
3.24073,3.14089,3.13629,2.99038,4.33582
3.24073,3.14089,3.13629,2.99038,4.29742
3.24073,3.14089,3.13629,2.98884,4.25441
3.24073,3.14089,3.13629,2.99038,4.20834
3.24226,3.14089,3.13629,2.99038,4.16073
3.2438,3.14089,3.13629,2.99038,4.11158
3.24687,3.14089,3.13629,2.99038,4.05936
3.24687,3.14089,3.13629,2.99038,3.99946
3.24841,3.14089,3.13936,2.99038,3.94109
3.25148,3.14089,3.14089,2.99038,3.88273
3.25301,3.14089,3.14089,2.99191,3.81976
3.25455,3.14089,3.14243,2.99038,3.75218
3.25609,3.14089,3.14397,2.99038,3.68767
3.25609,3.14089,3.1455,2.99038,3.62009
3.25762,3.14089,3.14704,2.99038,3.54791
3.25762,3.14089,3.14857,2.99038,3.48033
3.25762,3.14089,3.15011,2.99038,3.41121
3.25916,3.14089,3.15165,2.99038,3.33902
3.25916,3.14089,3.15318,2.99038,3.2653
3.25916,3.14089,3.15472,2.99038,3.19619
3.25916,3.14243,3.15472,2.99038,3.12246
3.25916,3.14089,3.15625,2.99038,3.05335
3.25916,3.14089,3.15779,2.99038,2.98423
3.25916,3.14089,3.15779,2.99038,2.91819
3.25916,3.14243,3.15779,2.99038,2.85061
3.26069,3.14089,3.15779,2.99038,2.78764
3.26069,3.14089,3.15625,2.99038,2.72467
3.26069,3.14089,3.15625,2.99038,2.6663
3.26069,3.14089,3.15472,2.99038,2.60794
3.26223,3.14089,3.15472,2.99038,2.55572
3.26069,3.14089,3.15625,2.99038,2.50504
3.26069,3.14089,3.15779,2.99038,2.45742
3.25916,3.14089,3.15933,2.99038,2.40828
3.25916,3.14089,3.15933,2.99191,2.36527
3.26069,3.14089,3.16086,2.99038,2.32073
3.25916,3.14089,3.1624,2.99038,2.27926
3.26069,3.14243,3.16393,2.99038,2.23626
3.26069,3.14089,3.167,2.99038,2.19786
3.26069,3.14089,3.17008,2.99038,2.15793
3.26069,3.14089,3.17315,2.99038,2.1226
3.26069,3.14089,3.17468,2.99038,2.0842
3.25916,3.14089,3.17622,2.99038,2.05041
3.25916,3.14089,3.17776,2.99038,2.01509
3.26069,3.14089,3.17929,2.99191,1.98591
3.26069,3.14089,3.18083,2.99038,1.95365
3.25916,3.14089,3.18236,2.99191,1.91986
3.26069,3.13936,3.18236,2.99191,1.89222
3.26069,3.13936,3.1839,2.99191,1.8615
3.26069,3.13936,3.1839,2.99191,1.83385
3.26069,3.13936,3.18697,2.99038,1.81081
3.26069,3.13936,3.18851,2.99191,1.7847
3.26069,3.13782,3.19158,2.99191,1.7632
3.26069,3.13782,3.19619,2.99191,1.7417
3.25916,3.13629,3.19926,2.99191,1.72327
3.25762,3.13629,3.19926,2.99038,1.70945
3.25609,3.13629,3.19926,2.99038,1.70177
3.25455,3.13475,3.19926,2.99191,1.69562
3.25301,3.13475,3.19772,2.99191,1.69562
3.25148,3.13475,3.19772,2.99191,1.69562
3.24994,3.13475,3.19619,2.99038,1.69869
3.24687,3.13475,3.19311,2.99191,1.7033
3.24534,3.13475,3.19004,2.99038,1.70791
3.2438,3.13475,3.18851,2.99038,1.71559
3.24226,3.13629,3.18697,2.99038,1.72788
3.24226,3.13629,3.18544,2.99038,1.74323
3.24073,3.13629,3.18544,2.99038,1.76167
3.23919,3.13629,3.1839,2.99038,1.78624
3.23766,3.13629,3.1839,2.98884,1.81235
3.23612,3.13475,3.1839,2.98884,1.84614
3.23458,3.13475,3.18236,2.99038,1.88454
3.23458,3.13629,3.18236,2.98884,1.92754
3.23458,3.13629,3.18083,2.98884,1.97823
3.23458,3.13629,3.18083,2.98884,2.03505
3.23458,3.13629,3.18083,2.98884,2.09649
3.23458,3.13629,3.18236,2.98884,2.161
3.23458,3.13629,3.1839,2.98884,2.23318
3.23305,3.13782,3.18544,2.99038,2.30537
3.23305,3.13782,3.18544,2.98884,2.38063
3.23305,3.13936,3.18544,2.99038,2.4605
3.23305,3.14089,3.18697,2.99038,2.53883
3.23151,3.13936,3.18851,2.99038,2.62176
3.23151,3.14089,3.19158,2.99038,2.70624
3.22998,3.14089,3.19311,2.99038,2.79071
3.22998,3.14089,3.19772,2.99038,2.87672
3.22998,3.14089,3.19926,2.99038,2.9612
3.22998,3.14089,3.19926,2.99038,3.04413
3.22844,3.14089,3.20079,2.99038,3.12707
3.22844,3.13936,3.20079,2.99038,3.20847
3.22844,3.13936,3.20233,2.99038,3.28834
3.2269,3.13936,3.20233,2.99038,3.37128
3.2269,3.13936,3.20233,2.99038,3.44807
3.22537,3.13782,3.20233,2.99038,3.5218
3.22537,3.13782,3.20233,2.99191,3.59705
3.22383,3.13782,3.20387,2.99038,3.67231
3.2223,3.13629,3.20233,2.99191,3.7445
3.2223,3.13475,3.20233,2.99038,3.81515
3.22076,3.13475,3.20079,2.99038,3.88427
3.22076,3.13475,3.19926,2.99038,3.95031
3.21922,3.13322,3.19926,2.99038,4.01942
