waist,shoulder,elbow,wrist_angle,wrist_rotate
3.19004,3.07946,2.79378,3.43118,3.2054
3.19158,3.08407,2.80607,3.42503,3.20694
3.19158,3.09021,2.81836,3.41889,3.20694
3.19004,3.09943,2.83218,3.41428,3.20847
3.19004,3.10557,2.84447,3.40814,3.20847
3.18697,3.11325,2.85522,3.40353,3.20847
3.18697,3.12093,2.86597,3.39892,3.20847
3.18544,3.12861,2.87826,3.39739,3.20847
3.1839,3.13475,2.88747,3.39585,3.20847
3.1839,3.14397,2.89669,3.39585,3.20847
3.18236,3.15011,2.9059,3.39585,3.20847
3.17929,3.15625,2.91205,3.39432,3.20847
3.17929,3.1624,2.91973,3.39432,3.20847
3.17776,3.167,2.92587,3.38971,3.20847
3.17776,3.17161,2.93048,3.38817,3.20847
3.17776,3.17776,2.93662,3.38817,3.20847
3.17776,3.18083,2.93969,3.38664,3.20847
3.17776,3.1839,2.94276,3.38664,3.20847
3.17776,3.18851,2.94584,3.3851,3.20847
3.17776,3.19004,2.94891,3.38357,3.20694
3.17776,3.19311,2.95198,3.38203,3.20847
3.17929,3.19619,2.95352,3.38049,3.20694
3.18083,3.19772,2.95659,3.37896,3.20847
3.18236,3.19926,2.95812,3.37742,3.20847
3.18236,3.19926,2.95966,3.37589,3.20847
3.1839,3.19926,2.9612,3.37435,3.20847
3.1839,3.19926,2.96427,3.37128,3.20847
